Order ID,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Currency,Subtotal,Shipping,Taxes,Amount Refunded,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem sku,Lineitem variant,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Address1,Billing Address2,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Address1,Shipping Address2,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Cancelled at,Private Notes,Channel Type,Channel Name,Channel Order Number,WA Local Tax,WA Tax,Payment Method,Payment Reference
250045,cvcvc@nmnmnm.com,PAID,1/6/2025 12:04,pending,,USD,71,0,4.68,0,75.68,,0,Evergreen State Fairgrounds,1/6/2025 12:04,1,"Flowering Currant (Red) - Ribes sanguineum, bundle of 5",15,SQ1111364,,TRUE,TRUE,pending,Two Eleven,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250045,0.06,4.62,Stripe,ch_3QeJj3KpMPwwSZJQ00GLklUX
250045,,,,,,,,,,,,,,,,1,"Oregon Sunshine - Eriophyllum lanatum, bundle of 5",10,SQ5173931,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250045,,,,,,,,,,,,,,,,2,"Dogwood (Red Osier) - Cornus sericea, bundle of 5",18,SQ7059562,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250045,,,,,,,,,,,,,,,,1,"Canada Goldenrod - Solidago lepida, bundle of 5",10,SQ5369851,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250046,ddddd@nnnnnnn.org,PAID,1/6/2025 12:04,pending,,USD,102,0,6.75,0,108.75,,0,Evergreen State Fairgrounds,1/6/2025 12:04,1,"Salmonberry - Rubus spectabilis, bundle of 5",17,SQ3998243,,TRUE,TRUE,pending,Two Twelve,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250046,0.11,6.64,Stripe,ch_3QeJj6KpMPwwSZJQ0iRlUHkR
250046,,,,,,,,,,,,,,,,1,"Grape (Tall Oregon) - Mahonia aquifolium, bundle of 5",17,SQ3546273,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250046,,,,,,,,,,,,,,,,1,"Rhododendron - Rhododendron macrophyllum, bundle of 5",50,SQ1421730,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250046,,,,,,,,,,,,,,,,2,"Woodland Strawberry - Fragaria vesca ssp. bracteata, bundle of 5",9,SQ0735799,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250047,aa@qqqq.com,PAID,1/6/2025 12:04,pending,,USD,127,0,8.38,0,135.38,,0,Evergreen State Fairgrounds,1/6/2025 12:04,1,"Penstemon (Cascade)- Penstemon serrulatus, bundle of 5",10,SQ8790533,,TRUE,TRUE,pending,Two Thirteen,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250047,0.12,8.26,Stripe,ch_3QeJj9KpMPwwSZJQ1xWkZ9L6
250047,,,,,,,,,,,,,,,,1,"Grape (Tall Oregon) - Mahonia aquifolium, bundle of 5",17,SQ3546273,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250047,,,,,,,,,,,,,,,,2,"Lupine - Lupinus polyphyllus, Bundle of 5",10,SQ5811562,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250047,,,,,,,,,,,,,,,,1,"Hemlock - Tsuga heterophylla, bundle of 5",16,SQ0268299,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250047,,,,,,,,,,,,,,,,1,"Noble Fir - Abies procera, bundle of 5",14,SQ1739468,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250047,,,,,,,,,,,,,,,,1,"Rhododendron - Rhododendron macrophyllum, bundle of 5",50,SQ1421730,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250048,uuu@yyyyyyy.com,PAID,1/6/2025 12:04,pending,,USD,77,0,5.09,0,82.09,,0,Evergreen State Fairgrounds,1/6/2025 12:04,1,"Vanilla Leaf - Achlys triphylla, bundle of 5",20,SQ7467987,,TRUE,TRUE,pending,Two Fourteen,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250048,0.08,5.01,Stripe,ch_3QeJj9KpMPwwSZJQ0Fb6905F
250048,,,,,,,,,,,,,,,,1,"Menzies' Larkspur  - Delphinium menziesii, bundle of 5",29,SQ4534372,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250048,,,,,,,,,,,,,,,,1,"Salal - Gaultheria shallon, bundle of 5",28,SQ3149595,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250049,2222222@7777777.org,PAID,1/6/2025 12:04,pending,,USD,69,0,4.56,0,73.56,,0,Evergreen State Fairgrounds,1/6/2025 12:04,1,"Lupine - Lupinus polyphyllus, Bundle of 5",10,SQ5811562,,TRUE,TRUE,pending,Two Fifteen,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250049,0.07,4.49,Stripe,ch_3QeJjBKpMPwwSZJQ17BQ89TL
250049,,,,,,,,,,,,,,,,1,"Wild Ginger - Asarum caudatum, bundle of 5",29,SQ8468161,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250049,,,,,,,,,,,,,,,,1,"Deer Fern - Blechnum spicant, bundle of 5",30,SQ4762897,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250050,nbbbbbbb@mmm.com,PAID,1/6/2025 12:04,pending,,USD,70,0,4.62,0,74.62,,0,Evergreen State Fairgrounds,1/6/2025 12:04,5,"Canada Goldenrod - Solidago lepida, bundle of 5",10,SQ5369851,,TRUE,TRUE,pending,Two Sixteen,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250050,0.07,4.55,Stripe,ch_3QeJjFKpMPwwSZJQ0eUttoaS
250050,,,,,,,,,,,,,,,,2,"Oregon Sunshine - Eriophyllum lanatum, bundle of 5",10,SQ5173931,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250051,jjjjjjjj@iiiiiiii.org,PAID,1/6/2025 12:04,pending,,USD,94,0,6.2,0,100.2,,0,Evergreen State Fairgrounds,1/6/2025 12:04,2,"Nootka Rose - Rosa nutkana, bundle of 5",17,SQ2479290,,TRUE,TRUE,pending,Two Seventeen,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250051,0.09,6.11,Stripe,ch_3QeJjFKpMPwwSZJQ18A9fG7s
250051,,,,,,,,,,,,,,,,1,"Henderson's Checkermallow - Sidalcea hendersonii, bundle of 5",10,SQ8965381,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250051,,,,,,,,,,,,,,,,2,"Flowering Currant (Red) - Ribes sanguineum, bundle of 5",15,SQ1111364,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250051,,,,,,,,,,,,,,,,2,"Blue Eyed Grass - Sisyrinchium idahoensis, bundle of 5",10,SQ4016165,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250052,qqqqqq@hhhhhhhh.com,PAID,1/6/2025 12:04,pending,,USD,111,0,7.32,0,118.32,,0,Evergreen State Fairgrounds,1/6/2025 12:04,3,"Larch - Larix occidentalis, bundle of 5",18,SQ6236336,,TRUE,TRUE,pending,Two Eighteen,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250052,0.1,7.22,Stripe,ch_3QeJjGKpMPwwSZJQ0tDMAo9k
250052,,,,,,,,,,,,,,,,1,"Grand Fir - Abies grandis, bundle of 5",8,SQ3684075,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250052,,,,,,,,,,,,,,,,1,"Kinnikinnick - Arctostaphylos uva-ursi, bundle of 5",24,SQ3069748,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250052,,,,,,,,,,,,,,,,1,"Lupine - Lupinus polyphyllus, Bundle of 5",10,SQ5811562,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250052,,,,,,,,,,,,,,,,1,"Blue Elderberry - Sambucus cerulea, bundle of 5",15,SQ8529943,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250053,jijijijij@uououou.com,PAID,1/6/2025 12:04,pending,,USD,400,0,26.37,0,426.37,,0,Evergreen State Fairgrounds,1/6/2025 12:04,2,"Woodland Strawberry - Fragaria vesca ssp. bracteata, bundle of 5",9,SQ0735799,,TRUE,TRUE,pending,Two Nineteen,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250053,0.37,26,Stripe,ch_3QeJjHKpMPwwSZJQ0g7HZ0EK
250053,,,,,,,,,,,,,,,,1,"Bleeding Heart - Dicentra formosa, bundle of 5",10,SQ0140496,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250053,,,,,,,,,,,,,,,,8,"Kinnikinnick - Arctostaphylos uva-ursi, bundle of 5",24,SQ3069748,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250053,,,,,,,,,,,,,,,,5,"Oregon Sunshine - Eriophyllum lanatum, bundle of 5",10,SQ5173931,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250053,,,,,,,,,,,,,,,,2,"Lupine - Lupinus polyphyllus, Bundle of 5",10,SQ5811562,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250053,,,,,,,,,,,,,,,,2,"Blue Eyed Grass - Sisyrinchium idahoensis, bundle of 5",10,SQ4016165,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250053,,,,,,,,,,,,,,,,1,"Pearly Everlasting - Anaphalis margaritacea, bundle of 5",10,SQ3927159,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250053,,,,,,,,,,,,,,,,4,"False Lily of the Valley - Maianthemum dilatatum, bundle of 5",20,SQ0492754,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250054,444@555.com,PAID,1/6/2025 12:04,pending,,USD,69,0,4.55,0,73.55,,0,Evergreen State Fairgrounds,1/6/2025 12:04,1,"Blue Elderberry - Sambucus cerulea, bundle of 5",15,SQ8529943,,TRUE,TRUE,pending,Two Twenty,1234 Street St,,City,90000,WA,United States,425-535-0530,,,,,,,,,,,ONLINE,Squarespace,250054,0.05,4.5,Stripe,ch_3QeJjLKpMPwwSZJQ1m5kUoav
250054,,,,,,,,,,,,,,,,1,"Mock Orange - Philadelphus lewisii, bundle of 5",15,SQ9400408,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250054,,,,,,,,,,,,,,,,1,"Kinnikinnick - Arctostaphylos uva-ursi, bundle of 5",24,SQ3069748,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
250054,,,,,,,,,,,,,,,,1,"Twinberry - Lonicera involucrata, bundle of 5",15,SQ5406817,,TRUE,TRUE,pending,,,,,,,,,,,,,,,,,,,,,,,,,
